ref_id,strike_price,option_type,token,stock_name,series,nubra_name,lot_size,asset,expiry,exchange,derivative_type,isin,asset_type,tick_size,underlying_prev_close,freeze_qty_limit,asset_code,zanskar_id,prev_close
1549847,1830000.0,CE,35450,NIFTY2662318300CE,__,OPT_NIFTY_20260623_CE_1830000,65,NIFTY,20260623.0,NSE,OPT,N/A         ,INDEX_FO,5,2410290.0,1801,,,
1549848,1830000.0,PE,35451,NIFTY2662318300PE,__,OPT_NIFTY_20260623_PE_1830000,65,NIFTY,20260623.0,NSE,OPT,N/A         ,INDEX_FO,5,2410290.0,1801,,1.0,
1551755,1815000.0,CE,41246,NIFTY2662318150CE,__,OPT_NIFTY_20260623_CE_1815000,65,NIFTY,20260623.0,NSE,OPT,N/A         ,INDEX_FO,5,2410290.0,1801,,2.0,
1551756,1815000.0,PE,41247,NIFTY2662318150PE,__,OPT_NIFTY_20260623_PE_1815000,65,NIFTY,20260623.0,NSE,OPT,N/A         ,INDEX_FO,5,2410290.0,1801,,3.0,
1551757,1820000.0,CE,41248,NIFTY2662318200CE,__,OPT_NIFTY_20260623_CE_1820000,65,NIFTY,20260623.0,NSE,OPT,N/A         ,INDEX_FO,5,2410290.0,1801,,4.0,
1551758,1820000.0,PE,41249,NIFTY2662318200PE,__,OPT_NIFTY_20260623_PE_1820000,65,NIFTY,20260623.0,NSE,OPT,N/A         ,INDEX_FO,5,2410290.0,1801,,5.0,
1551759,1825000.0,CE,41250,NIFTY2662318250CE,__,OPT_NIFTY_20260623_CE_1825000,65,NIFTY,20260623.0,NSE,OPT,N/A         ,INDEX_FO,5,2410290.0,1801,,6.0,
1551760,1825000.0,PE,41254,NIFTY2662318250PE,__,OPT_NIFTY_20260623_PE_1825000,65,NIFTY,20260623.0,NSE,OPT,N/A         ,INDEX_FO,5,2410290.0,1801,,7.0,
1568462,2935000.0,CE,41586,NIFTY2662329350CE,__,OPT_NIFTY_20260623_CE_2935000,65,NIFTY,20260623.0,NSE,OPT,N/A         ,INDEX_FO,5,2410290.0,1801,,8.0,
1568463,2935000.0,PE,41588,NIFTY2662329350PE,__,OPT_NIFTY_20260623_PE_2935000,65,NIFTY,20260623.0,NSE,OPT,N/A         ,INDEX_FO,5,2410290.0,1801,,9.0,
1559257,1785000.0,CE,41589,NIFTY2662317850CE,__,OPT_NIFTY_20260623_CE_1785000,65,NIFTY,20260623.0,NSE,OPT,N/A         ,INDEX_FO,5,2410290.0,1801,,10.0,
1559258,1785000.0,PE,41590,NIFTY2662317850PE,__,OPT_NIFTY_20260623_PE_1785000,65,NIFTY,20260623.0,NSE,OPT,N/A         ,INDEX_FO,5,2410290.0,1801,,11.0,
1559259,1790000.0,CE,41591,NIFTY2662317900CE,__,OPT_NIFTY_20260623_CE_1790000,65,NIFTY,20260623.0,NSE,OPT,N/A         ,INDEX_FO,5,2410290.0,1801,,12.0,
1559260,1790000.0,PE,41592,NIFTY2662317900PE,__,OPT_NIFTY_20260623_PE_1790000,65,NIFTY,20260623.0,NSE,OPT,N/A         ,INDEX_FO,5,2410290.0,1801,,13.0,
1559261,1795000.0,CE,41593,NIFTY2662317950CE,__,OPT_NIFTY_20260623_CE_1795000,65,NIFTY,20260623.0,NSE,OPT,N/A         ,INDEX_FO,5,2410290.0,1801,,14.0,
1559262,1795000.0,PE,41594,NIFTY2662317950PE,__,OPT_NIFTY_20260623_PE_1795000,65,NIFTY,20260623.0,NSE,OPT,N/A         ,INDEX_FO,5,2410290.0,1801,,15.0,
1559263,1800000.0,CE,41595,NIFTY2662318000CE,__,OPT_NIFTY_20260623_CE_1800000,65,NIFTY,20260623.0,NSE,OPT,N/A         ,INDEX_FO,5,2410290.0,1801,,16.0,
1559264,1800000.0,PE,41596,NIFTY2662318000PE,__,OPT_NIFTY_20260623_PE_1800000,65,NIFTY,20260623.0,NSE,OPT,N/A         ,INDEX_FO,5,2410290.0,1801,,17.0,
1559265,1805000.0,CE,42483,NIFTY2662318050CE,__,OPT_NIFTY_20260623_CE_1805000,65,NIFTY,20260623.0,NSE,OPT,N/A         ,INDEX_FO,5,2410290.0,1801,,18.0,
1559266,1805000.0,PE,42484,NIFTY2662318050PE,__,OPT_NIFTY_20260623_PE_1805000,65,NIFTY,20260623.0,NSE,OPT,N/A         ,INDEX_FO,5,2410290.0,1801,,19.0,
1558316,1810000.0,CE,45541,NIFTY2662318100CE,__,OPT_NIFTY_20260623_CE_1810000,65,NIFTY,20260623.0,NSE,OPT,N/A         ,INDEX_FO,5,2410290.0,1801,,20.0,
1558317,1810000.0,PE,45542,NIFTY2662318100PE,__,OPT_NIFTY_20260623_PE_1810000,65,NIFTY,20260623.0,NSE,OPT,N/A         ,INDEX_FO,5,2410290.0,1801,,21.0,
1505009,2890000.0,CE,48750,NIFTY2662328900CE,__,OPT_NIFTY_20260623_CE_2890000,65,NIFTY,20260623.0,NSE,OPT,N/A         ,INDEX_FO,5,2410290.0,1801,,22.0,
1505010,2890000.0,PE,48755,NIFTY2662328900PE,__,OPT_NIFTY_20260623_PE_2890000,65,NIFTY,20260623.0,NSE,OPT,N/A         ,INDEX_FO,5,2410290.0,1801,,23.0,
1505979,2895000.0,CE,51712,NIFTY2662328950CE,__,OPT_NIFTY_20260623_CE_2895000,65,NIFTY,20260623.0,NSE,OPT,N/A         ,INDEX_FO,5,2410290.0,1801,,24.0,
1505980,2895000.0,PE,51713,NIFTY2662328950PE,__,OPT_NIFTY_20260623_PE_2895000,65,NIFTY,20260623.0,NSE,OPT,N/A         ,INDEX_FO,5,2410290.0,1801,,25.0,
1504211,1835000.0,CE,55974,NIFTY2662318350CE,__,OPT_NIFTY_20260623_CE_1835000,65,NIFTY,20260623.0,NSE,OPT,N/A         ,INDEX_FO,5,2410290.0,1801,,26.0,
1504212,1835000.0,PE,55975,NIFTY2662318350PE,__,OPT_NIFTY_20260623_PE_1835000,65,NIFTY,20260623.0,NSE,OPT,N/A         ,INDEX_FO,5,2410290.0,1801,,27.0,
1504213,1840000.0,CE,55976,NIFTY2662318400CE,__,OPT_NIFTY_20260623_CE_1840000,65,NIFTY,20260623.0,NSE,OPT,N/A         ,INDEX_FO,5,2410290.0,1801,,28.0,
1504214,1840000.0,PE,55977,NIFTY2662318400PE,__,OPT_NIFTY_20260623_PE_1840000,65,NIFTY,20260623.0,NSE,OPT,N/A         ,INDEX_FO,5,2410290.0,1801,,29.0,
1504215,1845000.0,CE,55978,NIFTY2662318450CE,__,OPT_NIFTY_20260623_CE_1845000,65,NIFTY,20260623.0,NSE,OPT,N/A         ,INDEX_FO,5,2410290.0,1801,,30.0,
1504216,1845000.0,PE,55979,NIFTY2662318450PE,__,OPT_NIFTY_20260623_PE_1845000,65,NIFTY,20260623.0,NSE,OPT,N/A         ,INDEX_FO,5,2410290.0,1801,,31.0,
1504217,1850000.0,CE,55980,NIFTY2662318500CE,__,OPT_NIFTY_20260623_CE_1850000,65,NIFTY,20260623.0,NSE,OPT,N/A         ,INDEX_FO,5,2410290.0,1801,,32.0,
1504218,1850000.0,PE,55981,NIFTY2662318500PE,__,OPT_NIFTY_20260623_PE_1850000,65,NIFTY,20260623.0,NSE,OPT,N/A         ,INDEX_FO,5,2410290.0,1801,,33.0,
1504219,1855000.0,CE,55982,NIFTY2662318550CE,__,OPT_NIFTY_20260623_CE_1855000,65,NIFTY,20260623.0,NSE,OPT,N/A         ,INDEX_FO,5,2410290.0,1801,,34.0,
1504220,1855000.0,PE,55983,NIFTY2662318550PE,__,OPT_NIFTY_20260623_PE_1855000,65,NIFTY,20260623.0,NSE,OPT,N/A         ,INDEX_FO,5,2410290.0,1801,,35.0,
1504221,1860000.0,CE,55984,NIFTY2662318600CE,__,OPT_NIFTY_20260623_CE_1860000,65,NIFTY,20260623.0,NSE,OPT,N/A         ,INDEX_FO,5,2410290.0,1801,,36.0,
1504222,1860000.0,PE,55987,NIFTY2662318600PE,__,OPT_NIFTY_20260623_PE_1860000,65,NIFTY,20260623.0,NSE,OPT,N/A         ,INDEX_FO,5,2410290.0,1801,,37.0,
1504223,1865000.0,CE,55988,NIFTY2662318650CE,__,OPT_NIFTY_20260623_CE_1865000,65,NIFTY,20260623.0,NSE,OPT,N/A         ,INDEX_FO,5,2410290.0,1801,,38.0,
1504224,1865000.0,PE,55989,NIFTY2662318650PE,__,OPT_NIFTY_20260623_PE_1865000,65,NIFTY,20260623.0,NSE,OPT,N/A         ,INDEX_FO,5,2410290.0,1801,,39.0,
1504225,1870000.0,CE,55990,NIFTY2662318700CE,__,OPT_NIFTY_20260623_CE_1870000,65,NIFTY,20260623.0,NSE,OPT,N/A         ,INDEX_FO,5,2410290.0,1801,,40.0,
1504226,1870000.0,PE,55993,NIFTY2662318700PE,__,OPT_NIFTY_20260623_PE_1870000,65,NIFTY,20260623.0,NSE,OPT,N/A         ,INDEX_FO,5,2410290.0,1801,,41.0,
1504227,1875000.0,CE,55994,NIFTY2662318750CE,__,OPT_NIFTY_20260623_CE_1875000,65,NIFTY,20260623.0,NSE,OPT,N/A         ,INDEX_FO,5,2410290.0,1801,,42.0,
1504228,1875000.0,PE,55995,NIFTY2662318750PE,__,OPT_NIFTY_20260623_PE_1875000,65,NIFTY,20260623.0,NSE,OPT,N/A         ,INDEX_FO,5,2410290.0,1801,,43.0,
1504229,1880000.0,CE,55996,NIFTY2662318800CE,__,OPT_NIFTY_20260623_CE_1880000,65,NIFTY,20260623.0,NSE,OPT,N/A         ,INDEX_FO,5,2410290.0,1801,,44.0,
1504230,1880000.0,PE,55997,NIFTY2662318800PE,__,OPT_NIFTY_20260623_PE_1880000,65,NIFTY,20260623.0,NSE,OPT,N/A         ,INDEX_FO,5,2410290.0,1801,,45.0,
1504231,1885000.0,CE,55998,NIFTY2662318850CE,__,OPT_NIFTY_20260623_CE_1885000,65,NIFTY,20260623.0,NSE,OPT,N/A         ,INDEX_FO,5,2410290.0,1801,,46.0,
1504232,1885000.0,PE,56000,NIFTY2662318850PE,__,OPT_NIFTY_20260623_PE_1885000,65,NIFTY,20260623.0,NSE,OPT,N/A         ,INDEX_FO,5,2410290.0,1801,,47.0,
1504233,1890000.0,CE,56001,NIFTY2662318900CE,__,OPT_NIFTY_20260623_CE_1890000,65,NIFTY,20260623.0,NSE,OPT,N/A         ,INDEX_FO,5,2410290.0,1801,,48.0,
1504234,1890000.0,PE,56003,NIFTY2662318900PE,__,OPT_NIFTY_20260623_PE_1890000,65,NIFTY,20260623.0,NSE,OPT,N/A         ,INDEX_FO,5,2410290.0,1801,,49.0,
1504235,1895000.0,CE,56004,NIFTY2662318950CE,__,OPT_NIFTY_20260623_CE_1895000,65,NIFTY,20260623.0,NSE,OPT,N/A         ,INDEX_FO,5,2410290.0,1801,,50.0,
1504236,1895000.0,PE,56006,NIFTY2662318950PE,__,OPT_NIFTY_20260623_PE_1895000,65,NIFTY,20260623.0,NSE,OPT,N/A         ,INDEX_FO,5,2410290.0,1801,,51.0,
1504237,1900000.0,CE,56008,NIFTY2662319000CE,__,OPT_NIFTY_20260623_CE_1900000,65,NIFTY,20260623.0,NSE,OPT,N/A         ,INDEX_FO,5,2410290.0,1801,,52.0,
1504238,1900000.0,PE,56009,NIFTY2662319000PE,__,OPT_NIFTY_20260623_PE_1900000,65,NIFTY,20260623.0,NSE,OPT,N/A         ,INDEX_FO,5,2410290.0,1801,,53.0,
1504239,1905000.0,CE,56010,NIFTY2662319050CE,__,OPT_NIFTY_20260623_CE_1905000,65,NIFTY,20260623.0,NSE,OPT,N/A         ,INDEX_FO,5,2410290.0,1801,,54.0,
1504240,1905000.0,PE,56011,NIFTY2662319050PE,__,OPT_NIFTY_20260623_PE_1905000,65,NIFTY,20260623.0,NSE,OPT,N/A         ,INDEX_FO,5,2410290.0,1801,,55.0,
1504241,1910000.0,CE,56012,NIFTY2662319100CE,__,OPT_NIFTY_20260623_CE_1910000,65,NIFTY,20260623.0,NSE,OPT,N/A         ,INDEX_FO,5,2410290.0,1801,,56.0,
1504242,1910000.0,PE,56013,NIFTY2662319100PE,__,OPT_NIFTY_20260623_PE_1910000,65,NIFTY,20260623.0,NSE,OPT,N/A         ,INDEX_FO,5,2410290.0,1801,,57.0,
1504243,1915000.0,CE,56016,NIFTY2662319150CE,__,OPT_NIFTY_20260623_CE_1915000,65,NIFTY,20260623.0,NSE,OPT,N/A         ,INDEX_FO,5,2410290.0,1801,,58.0,
1504244,1915000.0,PE,56017,NIFTY2662319150PE,__,OPT_NIFTY_20260623_PE_1915000,65,NIFTY,20260623.0,NSE,OPT,N/A         ,INDEX_FO,5,2410290.0,1801,,59.0,
1504245,1920000.0,CE,56022,NIFTY2662319200CE,__,OPT_NIFTY_20260623_CE_1920000,65,NIFTY,20260623.0,NSE,OPT,N/A         ,INDEX_FO,5,2410290.0,1801,,60.0,
1504246,1920000.0,PE,56023,NIFTY2662319200PE,__,OPT_NIFTY_20260623_PE_1920000,65,NIFTY,20260623.0,NSE,OPT,N/A         ,INDEX_FO,5,2410290.0,1801,,61.0,
1504247,1925000.0,CE,56026,NIFTY2662319250CE,__,OPT_NIFTY_20260623_CE_1925000,65,NIFTY,20260623.0,NSE,OPT,N/A         ,INDEX_FO,5,2410290.0,1801,,62.0,
1504248,1925000.0,PE,56027,NIFTY2662319250PE,__,OPT_NIFTY_20260623_PE_1925000,65,NIFTY,20260623.0,NSE,OPT,N/A         ,INDEX_FO,5,2410290.0,1801,,63.0,
1504249,1930000.0,CE,56028,NIFTY2662319300CE,__,OPT_NIFTY_20260623_CE_1930000,65,NIFTY,20260623.0,NSE,OPT,N/A         ,INDEX_FO,5,2410290.0,1801,,64.0,
1504250,1930000.0,PE,56029,NIFTY2662319300PE,__,OPT_NIFTY_20260623_PE_1930000,65,NIFTY,20260623.0,NSE,OPT,N/A         ,INDEX_FO,5,2410290.0,1801,,65.0,
1504251,1935000.0,CE,56030,NIFTY2662319350CE,__,OPT_NIFTY_20260623_CE_1935000,65,NIFTY,20260623.0,NSE,OPT,N/A         ,INDEX_FO,5,2410290.0,1801,,66.0,
1504252,1935000.0,PE,56031,NIFTY2662319350PE,__,OPT_NIFTY_20260623_PE_1935000,65,NIFTY,20260623.0,NSE,OPT,N/A         ,INDEX_FO,5,2410290.0,1801,,67.0,
1504253,1940000.0,CE,56032,NIFTY2662319400CE,__,OPT_NIFTY_20260623_CE_1940000,65,NIFTY,20260623.0,NSE,OPT,N/A         ,INDEX_FO,5,2410290.0,1801,,68.0,
1504254,1940000.0,PE,56033,NIFTY2662319400PE,__,OPT_NIFTY_20260623_PE_1940000,65,NIFTY,20260623.0,NSE,OPT,N/A         ,INDEX_FO,5,2410290.0,1801,,69.0,
1504255,1945000.0,CE,56034,NIFTY2662319450CE,__,OPT_NIFTY_20260623_CE_1945000,65,NIFTY,20260623.0,NSE,OPT,N/A         ,INDEX_FO,5,2410290.0,1801,,70.0,
1504256,1945000.0,PE,56035,NIFTY2662319450PE,__,OPT_NIFTY_20260623_PE_1945000,65,NIFTY,20260623.0,NSE,OPT,N/A         ,INDEX_FO,5,2410290.0,1801,,71.0,
1504257,1950000.0,CE,56042,NIFTY2662319500CE,__,OPT_NIFTY_20260623_CE_1950000,65,NIFTY,20260623.0,NSE,OPT,N/A         ,INDEX_FO,5,2410290.0,1801,,72.0,
1504258,1950000.0,PE,56043,NIFTY2662319500PE,__,OPT_NIFTY_20260623_PE_1950000,65,NIFTY,20260623.0,NSE,OPT,N/A         ,INDEX_FO,5,2410290.0,1801,,73.0,
1504259,1955000.0,CE,56046,NIFTY2662319550CE,__,OPT_NIFTY_20260623_CE_1955000,65,NIFTY,20260623.0,NSE,OPT,N/A         ,INDEX_FO,5,2410290.0,1801,,74.0,
1504260,1955000.0,PE,56047,NIFTY2662319550PE,__,OPT_NIFTY_20260623_PE_1955000,65,NIFTY,20260623.0,NSE,OPT,N/A         ,INDEX_FO,5,2410290.0,1801,,75.0,
1504261,1960000.0,CE,56048,NIFTY2662319600CE,__,OPT_NIFTY_20260623_CE_1960000,65,NIFTY,20260623.0,NSE,OPT,N/A         ,INDEX_FO,5,2410290.0,1801,,76.0,
1504262,1960000.0,PE,56053,NIFTY2662319600PE,__,OPT_NIFTY_20260623_PE_1960000,65,NIFTY,20260623.0,NSE,OPT,N/A         ,INDEX_FO,5,2410290.0,1801,,77.0,
1504263,1965000.0,CE,56054,NIFTY2662319650CE,__,OPT_NIFTY_20260623_CE_1965000,65,NIFTY,20260623.0,NSE,OPT,N/A         ,INDEX_FO,5,2410290.0,1801,,78.0,
1504264,1965000.0,PE,56055,NIFTY2662319650PE,__,OPT_NIFTY_20260623_PE_1965000,65,NIFTY,20260623.0,NSE,OPT,N/A         ,INDEX_FO,5,2410290.0,1801,,79.0,
1504265,1970000.0,CE,56056,NIFTY2662319700CE,__,OPT_NIFTY_20260623_CE_1970000,65,NIFTY,20260623.0,NSE,OPT,N/A         ,INDEX_FO,5,2410290.0,1801,,80.0,
1504266,1970000.0,PE,56057,NIFTY2662319700PE,__,OPT_NIFTY_20260623_PE_1970000,65,NIFTY,20260623.0,NSE,OPT,N/A         ,INDEX_FO,5,2410290.0,1801,,81.0,
1504267,1975000.0,CE,56058,NIFTY2662319750CE,__,OPT_NIFTY_20260623_CE_1975000,65,NIFTY,20260623.0,NSE,OPT,N/A         ,INDEX_FO,5,2410290.0,1801,,82.0,
1504268,1975000.0,PE,56059,NIFTY2662319750PE,__,OPT_NIFTY_20260623_PE_1975000,65,NIFTY,20260623.0,NSE,OPT,N/A         ,INDEX_FO,5,2410290.0,1801,,83.0,
1504269,1980000.0,CE,56060,NIFTY2662319800CE,__,OPT_NIFTY_20260623_CE_1980000,65,NIFTY,20260623.0,NSE,OPT,N/A         ,INDEX_FO,5,2410290.0,1801,,84.0,
1504270,1980000.0,PE,56061,NIFTY2662319800PE,__,OPT_NIFTY_20260623_PE_1980000,65,NIFTY,20260623.0,NSE,OPT,N/A         ,INDEX_FO,5,2410290.0,1801,,85.0,
1504271,1985000.0,CE,56068,NIFTY2662319850CE,__,OPT_NIFTY_20260623_CE_1985000,65,NIFTY,20260623.0,NSE,OPT,N/A         ,INDEX_FO,5,2410290.0,1801,,86.0,
1504272,1985000.0,PE,56069,NIFTY2662319850PE,__,OPT_NIFTY_20260623_PE_1985000,65,NIFTY,20260623.0,NSE,OPT,N/A         ,INDEX_FO,5,2410290.0,1801,,87.0,
1504273,1990000.0,CE,56070,NIFTY2662319900CE,__,OPT_NIFTY_20260623_CE_1990000,65,NIFTY,20260623.0,NSE,OPT,N/A         ,INDEX_FO,5,2410290.0,1801,,88.0,
1504274,1990000.0,PE,56071,NIFTY2662319900PE,__,OPT_NIFTY_20260623_PE_1990000,65,NIFTY,20260623.0,NSE,OPT,N/A         ,INDEX_FO,5,2410290.0,1801,,89.0,
1504275,1995000.0,CE,56076,NIFTY2662319950CE,__,OPT_NIFTY_20260623_CE_1995000,65,NIFTY,20260623.0,NSE,OPT,N/A         ,INDEX_FO,5,2410290.0,1801,,90.0,
1504276,1995000.0,PE,56077,NIFTY2662319950PE,__,OPT_NIFTY_20260623_PE_1995000,65,NIFTY,20260623.0,NSE,OPT,N/A         ,INDEX_FO,5,2410290.0,1801,,91.0,
1504277,2000000.0,CE,56078,NIFTY2662320000CE,__,OPT_NIFTY_20260623_CE_2000000,65,NIFTY,20260623.0,NSE,OPT,N/A         ,INDEX_FO,5,2410290.0,1801,,92.0,
1504278,2000000.0,PE,56079,NIFTY2662320000PE,__,OPT_NIFTY_20260623_PE_2000000,65,NIFTY,20260623.0,NSE,OPT,N/A         ,INDEX_FO,5,2410290.0,1801,,93.0,
1504279,2005000.0,CE,56080,NIFTY2662320050CE,__,OPT_NIFTY_20260623_CE_2005000,65,NIFTY,20260623.0,NSE,OPT,N/A         ,INDEX_FO,5,2410290.0,1801,,94.0,
1504280,2005000.0,PE,56081,NIFTY2662320050PE,__,OPT_NIFTY_20260623_PE_2005000,65,NIFTY,20260623.0,NSE,OPT,N/A         ,INDEX_FO,5,2410290.0,1801,,95.0,
1504281,2010000.0,CE,56082,NIFTY2662320100CE,__,OPT_NIFTY_20260623_CE_2010000,65,NIFTY,20260623.0,NSE,OPT,N/A         ,INDEX_FO,5,2410290.0,1801,,96.0,
1504282,2010000.0,PE,56083,NIFTY2662320100PE,__,OPT_NIFTY_20260623_PE_2010000,65,NIFTY,20260623.0,NSE,OPT,N/A         ,INDEX_FO,5,2410290.0,1801,,97.0,
1504283,2015000.0,CE,56086,NIFTY2662320150CE,__,OPT_NIFTY_20260623_CE_2015000,65,NIFTY,20260623.0,NSE,OPT,N/A         ,INDEX_FO,5,2410290.0,1801,,98.0,
1504284,2015000.0,PE,56087,NIFTY2662320150PE,__,OPT_NIFTY_20260623_PE_2015000,65,NIFTY,20260623.0,NSE,OPT,N/A         ,INDEX_FO,5,2410290.0,1801,,99.0,
1504285,2020000.0,CE,56088,NIFTY2662320200CE,__,OPT_NIFTY_20260623_CE_2020000,65,NIFTY,20260623.0,NSE,OPT,N/A         ,INDEX_FO,5,2410290.0,1801,,100.0,
1504286,2020000.0,PE,56089,NIFTY2662320200PE,__,OPT_NIFTY_20260623_PE_2020000,65,NIFTY,20260623.0,NSE,OPT,N/A         ,INDEX_FO,5,2410290.0,1801,,101.0,
1504287,2025000.0,CE,56094,NIFTY2662320250CE,__,OPT_NIFTY_20260623_CE_2025000,65,NIFTY,20260623.0,NSE,OPT,N/A         ,INDEX_FO,5,2410290.0,1801,,102.0,
1504288,2025000.0,PE,56095,NIFTY2662320250PE,__,OPT_NIFTY_20260623_PE_2025000,65,NIFTY,20260623.0,NSE,OPT,N/A         ,INDEX_FO,5,2410290.0,1801,,103.0,
1504289,2030000.0,CE,56096,NIFTY2662320300CE,__,OPT_NIFTY_20260623_CE_2030000,65,NIFTY,20260623.0,NSE,OPT,N/A         ,INDEX_FO,5,2410290.0,1801,,104.0,
1504290,2030000.0,PE,56097,NIFTY2662320300PE,__,OPT_NIFTY_20260623_PE_2030000,65,NIFTY,20260623.0,NSE,OPT,N/A         ,INDEX_FO,5,2410290.0,1801,,105.0,
1504291,2035000.0,CE,56098,NIFTY2662320350CE,__,OPT_NIFTY_20260623_CE_2035000,65,NIFTY,20260623.0,NSE,OPT,N/A         ,INDEX_FO,5,2410290.0,1801,,106.0,
1504292,2035000.0,PE,56099,NIFTY2662320350PE,__,OPT_NIFTY_20260623_PE_2035000,65,NIFTY,20260623.0,NSE,OPT,N/A         ,INDEX_FO,5,2410290.0,1801,,107.0,
1504293,2040000.0,CE,56101,NIFTY2662320400CE,__,OPT_NIFTY_20260623_CE_2040000,65,NIFTY,20260623.0,NSE,OPT,N/A         ,INDEX_FO,5,2410290.0,1801,,108.0,
1504294,2040000.0,PE,56109,NIFTY2662320400PE,__,OPT_NIFTY_20260623_PE_2040000,65,NIFTY,20260623.0,NSE,OPT,N/A         ,INDEX_FO,5,2410290.0,1801,,109.0,
1504295,2045000.0,CE,56110,NIFTY2662320450CE,__,OPT_NIFTY_20260623_CE_2045000,65,NIFTY,20260623.0,NSE,OPT,N/A         ,INDEX_FO,5,2410290.0,1801,,110.0,
1504296,2045000.0,PE,56111,NIFTY2662320450PE,__,OPT_NIFTY_20260623_PE_2045000,65,NIFTY,20260623.0,NSE,OPT,N/A         ,INDEX_FO,5,2410290.0,1801,,111.0,
1504297,2050000.0,CE,56112,NIFTY2662320500CE,__,OPT_NIFTY_20260623_CE_2050000,65,NIFTY,20260623.0,NSE,OPT,N/A         ,INDEX_FO,5,2410290.0,1801,,112.0,
1504298,2050000.0,PE,56113,NIFTY2662320500PE,__,OPT_NIFTY_20260623_PE_2050000,65,NIFTY,20260623.0,NSE,OPT,N/A         ,INDEX_FO,5,2410290.0,1801,,113.0,
1504299,2055000.0,CE,56114,NIFTY2662320550CE,__,OPT_NIFTY_20260623_CE_2055000,65,NIFTY,20260623.0,NSE,OPT,N/A         ,INDEX_FO,5,2410290.0,1801,,114.0,
1504300,2055000.0,PE,56119,NIFTY2662320550PE,__,OPT_NIFTY_20260623_PE_2055000,65,NIFTY,20260623.0,NSE,OPT,N/A         ,INDEX_FO,5,2410290.0,1801,,115.0,
1504301,2060000.0,CE,56120,NIFTY2662320600CE,__,OPT_NIFTY_20260623_CE_2060000,65,NIFTY,20260623.0,NSE,OPT,N/A         ,INDEX_FO,5,2410290.0,1801,,116.0,
1504302,2060000.0,PE,56121,NIFTY2662320600PE,__,OPT_NIFTY_20260623_PE_2060000,65,NIFTY,20260623.0,NSE,OPT,N/A         ,INDEX_FO,5,2410290.0,1801,,117.0,
1504303,2065000.0,CE,56122,NIFTY2662320650CE,__,OPT_NIFTY_20260623_CE_2065000,65,NIFTY,20260623.0,NSE,OPT,N/A         ,INDEX_FO,5,2410290.0,1801,,118.0,
1504304,2065000.0,PE,56123,NIFTY2662320650PE,__,OPT_NIFTY_20260623_PE_2065000,65,NIFTY,20260623.0,NSE,OPT,N/A         ,INDEX_FO,5,2410290.0,1801,,119.0,
1504305,2070000.0,CE,56124,NIFTY2662320700CE,__,OPT_NIFTY_20260623_CE_2070000,65,NIFTY,20260623.0,NSE,OPT,N/A         ,INDEX_FO,5,2410290.0,1801,,120.0,
1504306,2070000.0,PE,56125,NIFTY2662320700PE,__,OPT_NIFTY_20260623_PE_2070000,65,NIFTY,20260623.0,NSE,OPT,N/A         ,INDEX_FO,5,2410290.0,1801,,121.0,
1504307,2075000.0,CE,56126,NIFTY2662320750CE,__,OPT_NIFTY_20260623_CE_2075000,65,NIFTY,20260623.0,NSE,OPT,N/A         ,INDEX_FO,5,2410290.0,1801,,122.0,
1504308,2075000.0,PE,56127,NIFTY2662320750PE,__,OPT_NIFTY_20260623_PE_2075000,65,NIFTY,20260623.0,NSE,OPT,N/A         ,INDEX_FO,5,2410290.0,1801,,123.0,
1504309,2080000.0,CE,56140,NIFTY2662320800CE,__,OPT_NIFTY_20260623_CE_2080000,65,NIFTY,20260623.0,NSE,OPT,N/A         ,INDEX_FO,5,2410290.0,1801,,124.0,
1504310,2080000.0,PE,56141,NIFTY2662320800PE,__,OPT_NIFTY_20260623_PE_2080000,65,NIFTY,20260623.0,NSE,OPT,N/A         ,INDEX_FO,5,2410290.0,1801,,125.0,
1504311,2085000.0,CE,56142,NIFTY2662320850CE,__,OPT_NIFTY_20260623_CE_2085000,65,NIFTY,20260623.0,NSE,OPT,N/A         ,INDEX_FO,5,2410290.0,1801,,126.0,
1504312,2085000.0,PE,56143,NIFTY2662320850PE,__,OPT_NIFTY_20260623_PE_2085000,65,NIFTY,20260623.0,NSE,OPT,N/A         ,INDEX_FO,5,2410290.0,1801,,127.0,
1504313,2090000.0,CE,56144,NIFTY2662320900CE,__,OPT_NIFTY_20260623_CE_2090000,65,NIFTY,20260623.0,NSE,OPT,N/A         ,INDEX_FO,5,2410290.0,1801,,128.0,
1504314,2090000.0,PE,56145,NIFTY2662320900PE,__,OPT_NIFTY_20260623_PE_2090000,65,NIFTY,20260623.0,NSE,OPT,N/A         ,INDEX_FO,5,2410290.0,1801,,129.0,
1504315,2095000.0,CE,56146,NIFTY2662320950CE,__,OPT_NIFTY_20260623_CE_2095000,65,NIFTY,20260623.0,NSE,OPT,N/A         ,INDEX_FO,5,2410290.0,1801,,130.0,
1504316,2095000.0,PE,56147,NIFTY2662320950PE,__,OPT_NIFTY_20260623_PE_2095000,65,NIFTY,20260623.0,NSE,OPT,N/A         ,INDEX_FO,5,2410290.0,1801,,131.0,
1504317,2100000.0,CE,56148,NIFTY2662321000CE,__,OPT_NIFTY_20260623_CE_2100000,65,NIFTY,20260623.0,NSE,OPT,N/A         ,INDEX_FO,5,2410290.0,1801,,132.0,
